entity,times,length,source 
置于,7,2,标准普尔将SprintNextel信用评级置于负面观察名单
强烈,11,2,标准普尔将中海油田服务的评级上调至强烈建议买进
各州,3,2,标准普尔确认澳大利亚各州评级，但评级前景面临一定风险
剔除,6,2,标准普尔确认新闻集团BBB-评级，并将其剔除出负面观察名单
簿记,1,2,标准银行担任国开行向非洲央行配售点心债交易独家簿记行
挂钩,1,2,标准银行和中信银行联合推出与黄金挂钩的投资产品
国电,6,2,标准银行将从国电电力购买碳减排量
格式,2,2,别给DVD格式大战当炮灰
宾利,2,2,宾利汽车预计在华销量将保持强劲增势－管理人士
增势,1,2,宾利汽车预计在华销量将保持强劲增势－管理人士
最贵,1,2,宾利推出全球最贵SUV概念车
烟尘,2,2,冰岛火山烟尘扩散欧洲重飞计划蒙上阴云
扩散,4,2,冰岛火山烟尘扩散欧洲重飞计划蒙上阴云
重飞,1,2,冰岛火山烟尘扩散欧洲重飞计划蒙上阴云
冰河,1,2,冰河4力挫蜘蛛侠登顶北美周末票房榜
挫蜘,1,2,冰河4力挫蜘蛛侠登顶北美周末票房榜
蛛侠,1,2,冰河4力挫蜘蛛侠登顶北美周末票房榜
看台,9,2,并购看台：巴菲特爱将索科尔其人
重现,6,2,波动指数回升美股重现动荡
波兰,11,2,波兰KGHM与中国五矿集团签署阴极铜供应协议
阴极,5,2,波兰KGHM与中国五矿集团签署阴极铜供应协议
拆解,1,2,波罗的海干散货航运指数受中国需求和老旧船拆解支撑-管理人士
科学,7,2,波士顿科学对Guidant的收购交易获美国联邦贸易委员会批准>BSX
良性,1,2,波士顿科学公司从Celsion手中购买良性前列腺增生症治疗技术
80,9,2,波士顿科学最新出价每股80美元收购Guidant，总价270亿美元-3-
总价,7,2,波士顿科学最新出价每股80美元收购Guidant，总价270亿美元-3-
民用,2,2,波音(Boeing)预计未来20年民用飞机市场价值达2.1万亿美元>BA
按时,4,2,波音：787梦想飞机将按时交付给首位客户-项目经理
今春,1,2,波音：日本可能希望在今春签订战斗机购买合同－彭博资讯
选标,1,2,波音：选标规定修改稿有利于欧洲对手
距离,3,2,波音“梦想飞机”距离现实依然遥远
短路,1,2,波音787飞机调查显示上月起火事件是电池短路所致
梦幻,9,2,波音787梦幻飞机完成首次商用飞行
巡演,2,2,波音787世界巡演产能问题待解决(上)
试飞,4,2,波音787试飞落后于计划能否按时交货存疑
出货,2,2,波音称日本飞机配件供应商仍在出货－美联社
机身,4,2,波音称设计缺陷导致787梦想飞机机身部件交付时间被推迟
尽快,21,2,波音称支持美国航空管理局的决定，争取尽快找到解决办法
形象,3,2,波音代理CEO预计今年利润将强劲增长并称公司形象正在恢复
新机,1,2,波音公司：未来20年全球市场的新机需求规模价值3.2万亿美元
厦门,3,2,波音公司：厦门航空订购25架单通道737飞机
二十,6,2,"波音公司：中国在未来二十年需要2,880架新飞机>BA"
巨型,3,2,波音公司和空中客车对巨型客机的需求前景各执一词>BA
马丁,7,2,波音公司和洛克希德-马丁公司争夺印度战斗机订单
播磨,1,2,波音公司和石川岛播磨重工业将联合研发飞机燃料电池系统
今秋,1,2,波音公司将于今秋推出升级版737商务机－公司
上节,1,2,波音公司赢得NASA5.15亿美元上节火箭建造合约>BA
物料,1,2,波音公司与国泰航空有限公司就集成化物料管理签订协议>BA
喷气,2,2,波音将未来20年全球喷气客机市场规模预期上调至4.5万亿美元
赚取,1,2,波音将向沙特出售飞机及直升机，预计赚取至多240亿美元
塔塔,2,2,波音将与塔塔合资生产飞机零部件
间断,1,2,波音喷气飞机尝试打破商用喷气机最长的不间断飞行世界纪录
空降,1,2,波音前高管“空降“福特汽车接掌帅印
华裔,4,2,波音前华裔工程师间谍案定罪
声称,5,2,波音声称要评估全部备选方案，因加油机合约投标期限或被延长
加剧,28,2,波音首席执行长预计未来将面临来自中国日益加剧的竞争－报导
武器,1,2,"波音同意支付因违反《武器出口控制法》被处1,500万美元的罚金"
改良,1,2,波音推出改良后的747飞机以应对空中客车的挑战
体积,1,2,波音推出体积更大、效率更高的747宽体飞机>BA
宽体,4,2,波音推出体积更大、效率更高的747宽体飞机>BA
出品,1,2,波音新组装厂出品的首架787梦想飞机将在周末前首航－消息
首航,1,2,波音新组装厂出品的首架787梦想飞机将在周末前首航－消息
军事,5,2,波音因政府削减军事支出而试图关闭得克萨斯州防务业务－彭博
构件,1,2,波音与TataMotors子公司签署飞机构件供应协议>BA
气氛,5,2,波音与工程师工会间的劳工合同谈判紧张气氛升级
添加,6,2,波音预计印度航空公司未来20年每年将添加约40架飞机
不明,4,2,波音再售出四架777飞机；买家身份不明－美联社
年报,4,2,伯克希尔年报巴菲特收购计划引关注（上）
－庄,5,2,铂和钯今年将有强劲表现－庄信万丰
信万,4,2,铂和钯今年将有强劲表现－庄信万丰
铂金,3,2,铂金价格大幅下滑，英美铂金与南非达成的减产协议令人失望
奢侈,5,2,博柏利盈利预警冲击奢侈品业（上）
品业,2,2,博柏利盈利预警冲击奢侈品业（上）
鲈龀,1,2,博彩业巨头何鸿?鲈龀?MillenniumBCP股份至3%－报纸
命令,2,2,博地能源提请澳大利亚收购委员会命令Macarthur推迟股东大会
博耳,1,2,博耳电力寻求出价1.535亿新元收购SMB全部股份
博科,1,2,博科通讯系统计划将自身出售－消息人士
葬礼,1,2,博客∶谁将出席金正日葬礼？
猜想,2,2,博客∶有关2012年的10大猜想(上)
护理,6,2,博士伦(Bausch&Lomb)将在新加坡提供隐形眼镜护理液换货计划>BOL
润明,3,2,博士伦(Bausch&Lomb)要求零售商将“润明”水凝护理液撤架>BOL
水凝,2,2,博士伦(Bausch&Lomb)要求零售商将“润明”水凝护理液撤架>BOL
镰胞,1,2,博士伦欧洲用户中发现镰胞菌角膜炎病例
菌角,1,2,博士伦欧洲用户中发现镰胞菌角膜炎病例
膜炎,1,2,博士伦欧洲用户中发现镰胞菌角膜炎病例
博智,16,2,博智金控计划将南山人寿与新华人寿进行整合－报导
备妥,1,2,博智资本为收购南山人寿备妥30亿美元－报导
薄谷,1,2,薄谷开来涉嫌故意杀人一案提起公诉－新华社
故意,1,2,薄谷开来涉嫌故意杀人一案提起公诉－新华社
杀人,1,2,薄谷开来涉嫌故意杀人一案提起公诉－新华社
公诉,2,2,薄谷开来涉嫌故意杀人一案提起公诉－新华社
汪洋,3,2,薄熙来的倒掉与汪洋的崛起（上）
停职,3,2,薄熙来停职後中国担心重庆稳定
飞人,1,2,不脱鞋的快速安检美国空中飞人的新礼遇
指望,6,2,不要指望农行上市带来丰厚回报（下）
农行,3,2,不要指望农行上市带来丰厚回报（下）
丰厚,5,2,不要指望农行上市带来丰厚回报（下）
不曾,1,2,不曾收到可以挑战新闻集团的收购报价
兼职,1,2,布莱尔任摩根大通兼职顾问
小报,5,2,布鲁克斯：从调查记者到小报女王(上)
女王,2,2,布鲁克斯：从调查记者到小报女王(上)
不安,2,2,布什：令人不安的迹象显示美国经济正在放缓
处在,1,2,布什：美国市场形势处在政府掌控之中
掌控,3,2,布什：美国市场形势处在政府掌控之中
划拨,7,2,布什政府不一定会申请划拨TARP的第二批资金－白宫助理
高官,2,2,布什政府四位高官即将开始的北京之行可能不会轻松
62,1,2,布什政府指责中国等62个贸易伙伴设置不公平的贸易障碍
英博,1,2,布希家族成员：安海斯-布希与英博啤酒的谈判应基于股东价值
随机,1,2,部分电脑厂商随机提供“绿坝”软件
绿坝,3,2,部分电脑厂商随机提供“绿坝”软件
囤积,2,2,部分欧洲银行选择囤积所获现金以求心安
求心,1,2,部分欧洲银行选择囤积所获现金以求心安
咖啡,4,2,部分星巴克咖啡要涨价
英资,1,2,部分英资银行将在第二季度财报中公布希腊债务减记－知情人士
减记,9,2,部分英资银行将在第二季度财报中公布希腊债务减记－知情人士
后悔,4,2,部分中国公司后悔赴美上市（上）
里昂,7,2,财富里昂证券：很快将在中国推出新的证券业务服务
窘迫,1,2,财务状况窘迫的美国各州遭受新冲击；再融资危机逼近
风潮,7,2,裁员风潮降临全球金融业(上)
降临,2,2,裁员风潮降临全球金融业(上)
彩屏,1,2,彩屏电子阅读器即将问世
罗马,1,2,参加罗马会谈的国家同意向伊朗进一步施压－意大利官员
灿坤,1,2,灿坤实业上半年亏损人民币1.442亿元，去年同期净利润1110万元
璨圆,2,2,璨圆光电计划通过发行1.5亿股新股来筹资
藏家,2,2,藏家追捧毛泽东肖像
密洽,1,2,长安集团与福特密洽收购沃尔沃事宜－报导
中航,9,2,长安汽车集团管理人士：重组涉及中航工业四家子公司
车企,4,2,长安汽车首席设计师离职显中国车企用人难
用人,2,2,长安汽车首席设计师离职显中国车企用人难
解散,6,2,长城汽车将解散其在俄罗斯的合资公司
哈弗,1,2,"长城汽车将召回12,340辆哈弗H6汽车，因燃油泵存在安全隐患"
H6,1,2,"长城汽车将召回12,340辆哈弗H6汽车，因燃油泵存在安全隐患"
华北,3,2,长城汽车以人民币1.7318亿元成功拍得华北汽车47.029%股权
广电,3,2,长城资产管理取代上广电成为日本生命保险在华合资公司新股东
长春,5,2,长春产业：子公司及其合资公司各方撤回中国地块竞标
拿下,6,2,长春产业与MillionPalace以人民币10.4亿元拿下成都一幅地块
台塑,8,2,长庚医院将收购台塑关系企业子公司新台币100亿元的股权－报导
微幅,8,2,长江电力2008年发电量微幅增至442.78亿千瓦时
有待,7,2,长江电力股票停牌；重大资产重组事宜有待相关部门审核
不对,3,2,长江基建副主席李泽钜：不对是否在竞购E.ON英国电网一事置评
电灯,3,2,长江基建和香港电灯报价57.8亿英镑收购法国电力旗下英国电网
港灯,23,2,长江基建拟将旗下发电厂部分股权出售给港灯集团
公路,8,2,长江基建与合和公路基建将出售在广州收费高速公路中的权益
吉宝,8,2,长江实业、吉宝置业和香港置地对新加坡一商业地块投出最高价
置地,17,2,长江实业、吉宝置业和香港置地对新加坡一商业地块投出最高价
恒基,47,2,长江实业、新鸿基地产及恒基地产向南昌站地产项目投标
甘泉,2,2,长江实业：尚未就收购甘泉香港航空发出收购提议
九龙,10,2,长江实业：在香港土地拍卖会上成功拍得两块九龙地皮
标得,1,2,长江实业标得大围维修中心上盖物业发展项目
大围,1,2,长江实业标得大围维修中心上盖物业发展项目
用地,2,2,长江实业和新鸿基地产赢得香港住宅用地招标
试水,4,2,长江实业或试水香港首宗人民币IPO－报导
永续,4,2,长江实业计划将港元永续债券收益率定在5%-6%区间中低段－文件
-6,3,2,长江实业计划将港元永续债券收益率定在5%-6%区间中低段－文件
房间,1,2,长江实业将解除雍澄轩酒店房间出售交易
科工,1,2,长江实业将其在中航科工的持股比例由4.79%提高至5.02%
代替,3,2,长江实业委任普华永道代替德勤担任新核数师
德勤,9,2,长江实业委任普华永道代替德勤担任新核数师
敞开,4,2,长期投资者俱乐部向新兴市场国家投资者敞开大门
长荣,52,2,长荣海运：集装箱航运业供应过剩的局面或将持续到2011年
至新,37,2,长荣海运2008年净利润下滑94%，至新台币6.393亿元
阳明,2,2,长荣海运和阳明海运等台湾航运商将上调欧洲航线运价－报导
运价,1,2,长荣海运和阳明海运等台湾航运商将上调欧洲航线运价－报导
集运,1,2,长荣海运和中海集运将开辟远东至欧洲和美国的联运航线
联运,1,2,长荣海运和中海集运将开辟远东至欧洲和美国的联运航线
淘汰,2,2,长荣海运计划在2013年底前淘汰31艘船舶
造船,2,2,长荣海运英国子公司向台湾国际造船订购价值4.12亿美元货轮
运费,5,2,长荣海运总经理：将亚欧航线每标准箱运费上调至多300美元
两岸,21,2,长荣航空：下调包括两岸航线在内的全球航线票价
在内,5,2,长荣航空：下调包括两岸航线在内的全球航线票价
亏新,1,2,长荣航空3Q净利润新台币7.922亿元；上年同期亏新台币14.7亿元
货航,1,2,长荣航空将斥资人民币3.28亿元收购中货航16%的股份
长寿,1,2,长寿的代价
废气,1,2,常吸汽车废气会让人变笨？
常州,1,2,常州凯普并未获得中国药监部门的药品生产许可－《纽约时报》
凯普,1,2,常州凯普并未获得中国药监部门的药品生产许可－《纽约时报》
药监,1,2,常州凯普并未获得中国药监部门的药品生产许可－《纽约时报》
搜狐,4,2,畅游时代和搜狐第二财季业绩表现强劲，但业绩预期令人失望
组织,10,2,唱片组织IFPI准备起诉雅虎中国(YahooChina)侵犯唱片公司版权
转播,1,2,超级碗橄榄球赛的电视转播风波
超强,1,2,超强放射性水坑令反应堆修复工作放缓（下）
水坑,1,2,超强放射性水坑令反应堆修复工作放缓（下）
超威,3,2,超威动力计划发行3年期离岸人民币债券－合约细则
朝日,4,2,朝日啤酒：康师傅饮品将收购百事在华的24家瓶装企业
饮品,3,2,朝日啤酒：康师傅饮品将收购百事在华的24家瓶装企业
官方,6,2,朝鲜官方晚会出现迪士尼卡通扮相舞者
晚会,1,2,朝鲜官方晚会出现迪士尼卡通扮相舞者
卡通,1,2,朝鲜官方晚会出现迪士尼卡通扮相舞者
过渡,2,2,朝鲜官媒影像暗示权力过渡平稳(上)
平稳,7,2,朝鲜官媒影像暗示权力过渡平稳(上)
核武,1,2,朝鲜同意重启核武调查韩国股市及汇率反弹
维和,1,2,朝鲜一旦解体维和成本几何？
辰州,1,2,辰州矿业或收购湖南金石矿业集团－报导
女婿,1,2,陈水扁女婿遭起诉
遗产,3,2,陈振聪低价出售所持环球集团控股权，筹集遗产案诉讼费
展触,1,2,宸鸿科技计划收购竞争对手展触光电以扩大触摸屏产能
触摸,6,2,宸鸿科技计划收购竞争对手展触光电以扩大触摸屏产能
屏产,4,2,宸鸿科技计划收购竞争对手展触光电以扩大触摸屏产能
晨鸣,3,2,晨鸣纸业寻求通过香港IPO筹资至多5.38亿美元－合约细则
晨星,4,2,晨星：对冲基金2月份业绩增长1.2%
侵蚀,6,2,成本上涨或将侵蚀钢铁企业利润
伤害,1,2,成本削减推高业绩伤害整体经济
输掉,1,2,成功输掉1.27亿美元的豪赌客
一亿,1,2,承销商为Facebook稳定股价获利一亿美元
曙光,4,2,城镇化为中国股市带来曙光（上）
惩罚,3,2,惩罚中国未能让人民币加速升值的呼声是受了误导－高盛
呼声,2,2,惩罚中国未能让人民币加速升值的呼声是受了误导－高盛
曲靖,1,2,驰宏锌锗曲靖生产设备已经恢复运转，因电力供给恢复
供给,3,2,驰宏锌锗曲靖生产设备已经恢复运转，因电力供给恢复
持枪,1,2,持枪分子袭击了尼日利亚两处石油生产设施；四人被绑架
冲绳,1,2,冲绳向福岛核难民敞开大门
福岛,19,2,冲绳向福岛核难民敞开大门
难民,1,2,冲绳向福岛核难民敞开大门
冲撞,1,2,冲撞试验引发人们对中国汽车的安全忧患
人们,2,2,冲撞试验引发人们对中国汽车的安全忧患
宠物,2,2,宠物渐渐大行其道本田汽车积极迎合
渐渐,1,2,宠物渐渐大行其道本田汽车积极迎合
野村,7,2,丑闻引发高层变动野村海外扩张目标受挫
魔幻,1,2,出版界的“魔幻时刻”
时刻,6,2,出版界的“魔幻时刻”
老年,3,2,初创公司为老年用户定制无线通讯服务
定制,2,2,初创公司为老年用户定制无线通讯服务
厨师,2,2,厨师还是黑客：探秘山东蓝翔技校（上）
还是,15,2,厨师还是黑客：探秘山东蓝翔技校（上）
探秘,2,2,厨师还是黑客：探秘山东蓝翔技校（上）
内外,4,2,触摸屏内外的游戏人生
触怒,1,2,触怒印尼政府黑莓手机将屏蔽色情内容
屏蔽,3,2,触怒印尼政府黑莓手机将屏蔽色情内容
色情,2,2,触怒印尼政府黑莓手机将屏蔽色情内容
创科,6,2,创科实业：北美市场出现复苏迹象，但市场状况依旧艰难
中粮,1,2,创维数码与中粮地产签订地块合作协议
创兴,4,2,创兴银行否认并购传言，此前股价飙升
后偿,1,2,创兴银行将发行后偿债券－消息人士
卖盘,1,2,创兴银行卖盘未有实质进展；永亨银行股东续减持
越秀,1,2,创兴银行周四停牌以待发并购公告；再传越秀企业洽购周内拍板
创益,1,2,创益科技推迟美国IPO诺康生物破发
诺康,1,2,创益科技推迟美国IPO诺康生物破发
包机,5,2,春节期间两岸客运包机班次将增加
高涨,3,2,春天百货香港上市首日最高涨31%，因投资者看好内地消费市场
次贷,11,2,次贷危机影响巨大，瑞银全年或将亏损
有限,7,2,次级抵押贷款问题对中资银行的冲击可能有限，但风险不明-2-
堪忧,2,2,次级债危机堪忧，华尔街裁员成风
熊猫,7,2,从“熊猫烧香”案看中国黑客网（上）
烧香,2,2,从“熊猫烧香”案看中国黑客网（上）
防火,1,2,从谷歌事件一窥中国“防火长城”
探寻,2,2,从谷歌业绩中探寻网络广告状况
何家,1,2,从何家闹剧看香港和加拿大的密切联系
闹剧,2,2,从何家闹剧看香港和加拿大的密切联系
午餐,1,2,从天价午餐看巴菲特成就
态势,5,2,从微软的历史看派息之後苹果的发展态势（上）
汲取,2,2,从亚洲汲取增长动力的华美银行
华美,1,2,从亚洲汲取增长动力的华美银行
美企,6,2,从一家传统美企看创新成就发展（上）
影子,2,2,从影子股票看中金高薪
高薪,4,2,从影子股票看中金高薪（下）
浮现,3,2,存储晶片行业浮现触底迹象
触底,10,2,存储晶片行业浮现触底迹象
手续,1,2,达创在完成香港退市手续后可能回台湾挂牌－报导
道德,3,2,达菲引发公司道德争论（上）
争论,3,2,达菲引发公司道德争论（上）
直达,1,2,达美航空成为首条新增美中直达航线运营权领先竞争者
看作,2,2,达美航空和西北航空将破产保护看作复苏契机(上)
契机,3,2,达美航空和西北航空将破产保护看作复苏契机(上)
意兴,2,2,达能对在华建立合资企业意兴阑珊
急切,1,2,达能急切希望加强合资公司业务管理
汇源,37,2,达能集团：出售汇源果汁股份所得资金将用于减少负债
友善,1,2,达能集团：仍有可能友善解决与娃哈哈间的纠纷
扣留,3,2,达能集团：中国2月份因细菌超标问题扣留一批依云矿泉水-2-
依云,3,2,达能集团：中国2月份因细菌超标问题扣留一批依云矿泉水-2-
饼干,2,2,达能集团可能会出售旗下饼干制造业务-报导
商洽,2,2,达能集团与日资公司商洽业务出售事宜－消息人士
妙士,1,2,达能收购妙士乳业两家生产厂－报导
按期,1,2,达能与娃哈哈未能按期达成和解方案－报导
哈哈,2,2,达能终止与哇哈哈合作了结多年恩怨（上）
多年,3,2,达能终止与哇哈哈合作了结多年恩怨（上）
恩怨,2,2,达能终止与哇哈哈合作了结多年恩怨（上）
领袖,9,2,达沃斯：财长、IMF总裁及商界领袖认为世界经济前景有喜有忧
大肆,2,2,达沃斯：新闻集团默多克称世界正在为大肆消费付出代价
付出,5,2,达沃斯：新闻集团默多克称世界正在为大肆消费付出代价
行长,69,2,达沃斯：中国银行副行长称中国应维持人民币汇率稳定
前途,9,2,大堡礁前途未卜
大昌,1,2,大昌贸易行计划通过香港IPO筹资不超过5.89亿美元－合约细则
大成,5,2,大成生化科技：发行人民币4.5亿元3年期有担保债券
生化,3,2,大成生化科技：发行人民币4.5亿元3年期有担保债券
糖业,4,2,大成糖业计划通过发行台湾存托凭证融资
大东,3,2,大东电报局(Cable&Wireless)将网络供应合同授予思科(Cisco)
宽限,2,2,大都会保险获Fed宽限，可推迟三个月提交资本计划
挂帅,1,2,大都会保险前CEO将挂帅AIG
续约,1,2,大都会运输署不会与高盛续约－《纽约时报》
主张,2,2,大多数美国人主张让汽车生产商破产－调查
大发,4,2,大发汽车：将在中国以“一汽”为品牌销售汽车
一汽,10,2,大发汽车：将在中国以“一汽”为品牌销售汽车
大公,1,2,大公国际早于标普下调数国评级引关注
大韩,9,2,大韩航空(KoreanAir)将向通用电气采购波音787飞机发动机
外运,1,2,大韩航空将与中国外运发展组建合资企业-2-
奥凯,3,2,大韩航空总裁：与奥凯航空的股权收购谈判进展不顺
大和,2,2,大和将仁宝电脑评级从买进下调至持有
仁宝,4,2,大和将仁宝电脑评级从买进下调至持有
三井,1,2,大和证券和三井住友进行最终谈判，将解散合资公司－消息人士
住友,1,2,大和证券和三井住友进行最终谈判，将解散合资公司－消息人士
大华,3,2,大华、Seven、中旅将参与农业银行首次公开募股－消息人士
中旅,1,2,大华、Seven、中旅将参与农业银行首次公开募股－消息人士
大件,1,2,大件商品占据网上购物一席之地
厨卫,1,2,大块头厨卫设备正流行
南华,3,2,大连港集团计划向香港上市子公司出售部分资产－《南华早报》
早报,3,2,大连港集团计划向香港上市子公司出售部分资产－《南华早报》
陆上,5,2,大连港所有码头以及陆上设施恢复作业
泊位,2,2,大连港于输油管爆炸事故后恢复两个石油泊位的作业
落户,9,2,大连市落户新政生效在即或变相放松楼市调控
变相,4,2,大连市落户新政生效在即或变相放松楼市调控
善后,2,2,大连输油管道爆炸清理善后工作仍在进行
蒸馏,2,2,大连西太平洋石化周一开始对真空蒸馏装置进行维护－管理人士
集资,3,2,大连重工·起重集团有意在明年年中以前赴港上市，集资7亿港元
大龙,1,2,大龙地产股票跌停，人民币2亿元竞买保证金不予退还
竞买,1,2,大龙地产股票跌停，人民币2亿元竞买保证金不予退还
王征,1,2,大陆地产业巨头王征计划收购亚洲电视部分股权－报导
房市,3,2,大陆房市低迷造就香港大亨淘金良机
会长,1,2,大陆海协会会长争取让友达光电尽早赴大陆投资－报导
尽早,2,2,大陆海协会会长争取让友达光电尽早赴大陆投资－报导
家用,4,2,大陆家用电器厂商将到台湾参观液晶面板生产企业－报导
参观,2,2,大陆家用电器厂商将到台湾参观液晶面板生产企业－报导
公寓,6,2,大陆买家推高香港豪华公寓价格
莫泰,1,2,大摩出售中国连锁酒店莫泰168股份
降费,1,2,大摩基金业绩不佳瘦身降费保留客户
节约,8,2,大摩节约成本只为提升利润
大脑,1,2,大脑青春不老？试试这个游戏吧
青春,1,2,大脑青春不老？试试这个游戏吧
试试,1,2,大脑青春不老？试试这个游戏吧
喜达,1,2,大陪审团对Hilton涉嫌窃取喜达屋机密文件案展开调查
大鹏,1,2,大鹏总裁：不能通过改变液化天然气交货点来缓解华东供气紧张
华东,5,2,大鹏总裁：不能通过改变液化天然气交货点来缓解华东供气紧张
大批,5,2,大批中国风电CDM项目未获联合国核准
中期,29,2,大秦铁路A股首日上市仅温和上涨，但中期有望进一步走高
购置,3,2,大秦铁路计划斥资人民币25亿元购置专用货车
大庆,1,2,大庆乳业停牌，因审计师辞职
淀粉,1,2,大庆石化出资2.8亿港元，收购淀粉及葡萄糖生产企业股份
乙烯,4,2,"大庆石化将建设年产600,000吨的乙烯工厂－新华社"
当量,1,2,"大庆油田油气当量将最高保持每年2,500万吨直至2060年－新华社"
大赦,1,2,大赦国际害广告商自打嘴巴？
自打,1,2,大赦国际害广告商自打嘴巴？
嘴巴,1,2,大赦国际害广告商自打嘴巴？
阜新,2,2,大唐发电：发改委批准公司投资阜新煤制天然气工程
云南,4,2,大唐发电：公司在重庆和云南的企业均未受到地震影响
糟糕,8,2,大唐发电：煤炭成本料将进一步下降，最糟糕的时候已经过去
火电,3,2,大唐发电：母公司将用5-8年时间将火电资产注入大唐发电
燃煤,8,2,大唐发电：燃煤机组调价容量加权平均上网电价将上调6.5%
机组,7,2,大唐发电：燃煤机组调价容量加权平均上网电价将上调6.5%
调价,1,2,大唐发电：燃煤机组调价容量加权平均上网电价将上调6.5%
容量,4,2,大唐发电：燃煤机组调价容量加权平均上网电价将上调6.5%
加权,1,2,大唐发电：燃煤机组调价容量加权平均上网电价将上调6.5%
辽宁,6,2,大唐发电将分别在内蒙古和辽宁组建合资公司建设煤制气项目
制气,4,2,大唐发电将分别在内蒙古和辽宁组建合资公司建设煤制气项目
热电,2,2,大唐发电将组建合资公司，以建设人民币25亿元的热电工程
单位,13,2,大唐发电料08年单位燃料成本上升54%，至人民币200元/兆瓦时
真兴,1,2,大唐发电拟收购真兴电力90%股权
煤价,4,2,大唐发电上半年净利润降至人民币5.529亿元，因煤价走高
锦化,1,2,大唐发电暂不推进收购锦化化工股权的交易
大丸,1,2,大丸将收购同行组建日本最大百货店
租船,1,2,大新华物流拖欠租船费用引发纠纷－《金融时报》
上层,1,2,"大新银行出价7,500万美元回购上层第二类债券"
期后,3,2,大新银行发售2.25亿美元10年期后偿债券－知情人士
配发,2,2,大新银行集团向控股股东配发10亿港元新股的工作顺利完成
巨幅,2,2,大型石油公司利润预计将巨幅下跌
对阵,1,2,大型私人银行对阵亚洲富豪
独特,2,2,大型投行在中国IPO市场占据独特优势
捞钱,1,2,大型银行认为，外汇交易业务大把捞钱的日子已经结束
油企,1,2,大型油企无法独享油价走高之利
独享,1,2,大型油企无法独享油价走高之利
双龙,9,2,大宇客车就收购双龙汽车提交约束性报价－知情人士
大正,1,2,大正制药授权礼来公司销售其糖尿病药物
礼来,5,2,大正制药授权礼来公司销售其糖尿病药物
前来,1,2,大众电信打算吸引英特尔前来入股－报导
赶超,2,2,大众旗下奥迪品牌希望到2020年赶超宝马-报纸
VW,1,2,大众汽车(VW)在德国大选关注就业问题之际寻求工人减酬
疲弱,14,2,大众汽车：疲弱的海外销售可能导致部分欧洲工厂被关闭
途观,1,2,大众汽车：途观汽车中国订单数已超过9万份
现任,2,2,大众汽车公司批准将现任首席执行长的聘任期限再延长5年
聘任,10,2,大众汽车公司批准将现任首席执行长的聘任期限再延长5年
开利,2,2,大众汽车和一汽将联合在华推出“开利”品牌
原来,2,2,大众汽车计划将2008年净利润目标在原来基础上提高40亿欧元
雄风,2,2,大众汽车冀在华重振雄风拟面向中国市场推出新车型
任期,2,2,大众汽车监事会批准将毕睿德任期延长五年
监事,1,2,大众汽车监事会下周五召开会议，讨论保时捷收购价－消息人士
辞退,2,2,大众汽车将辞退所有临时工－报导
铃木,7,2,大众汽车将收购铃木汽车19.9%股份
速腾,1,2,大众汽车将在中国推出名为速腾的新款捷达车型>VOW.XE
绝对,1,2,大众汽车绝对将会与保时捷汽车合并－首席执行长
A3,2,2,"大众汽车旗下奥迪公司召回70,000辆A3轿车"
西欧,2,2,大众汽车预计西欧第一季度汽车销量增长状况好于市场平均水平
投控,1,2,大众投控：上半年大众电信相关投资亏损约新台币1.94亿元-报导
交叉,10,2,大众银行与三至四家中国大陆商业银行洽谈交叉持股－报导
重演,1,2,大宗商品价格大幅上涨行情将不会重演－必和必拓
－必,1,2,大宗商品价格大幅上涨行情将不会重演－必和必拓
挤压,1,2,大宗商品交易低迷挤压银行利润
消退,12,2,大宗商品热潮消退令澳大利亚矿业巨头损失110亿澳元
汹涌,1,2,大宗商品汹涌涨势或与“泡沫”无关
农民,2,2,大宗商品涨价助印尼农民脱贫
业主,4,2,贷款发放机构、美国政府正考虑更多援助房屋业主的计划－报导
差异,2,2,贷款损失计入规则差异或对美国银行业构成冲击
戴德,1,2,戴德梁行：亚太市场将引领全球商业地产复苏
梁行,1,2,戴德梁行：亚太市场将引领全球商业地产复苏
东欧,4,2,戴尔(Dell)计划在东欧兴建工厂－《商报》
高档,4,2,戴尔(Dell)将推出新的高档产品
预料,7,2,戴尔：难以预料亚太区业务何时将恢复增长
呼叫,4,2,戴尔：未来15个月内增加其在印度第四个呼叫中心的员工数
判断,3,2,戴尔：现在判断亚洲经济下滑还为时过早
英寸,9,2,戴尔：在华开售一款10英寸的Streak平板电脑
多彩,1,2,戴尔笔记本电脑开始采取“多彩”策略
凸现,3,2,戴尔电池召回事件凸现电池技术局限
格外,1,2,戴尔格外看重中国和印度市场
看重,2,2,戴尔格外看重中国和印度市场
代工,17,2,戴尔公司董事长将会晤台湾代工制造商－台湾《经济日报》
交给,3,2,戴尔公司将广告业务交给WPPGroup代理
邮寄,1,2,戴尔公司将减少邮寄退款次数，简化定价结构>DEL
停售,1,2,戴尔公司停售Ditty音乐播放器>DELL
彩色,2,2,戴尔公司以低价策略进军日本彩色激光打印机市场
投诉,7,2,戴尔公司因客户价格投诉遭台湾有关部门处罚
防御,4,2,戴尔管理人士：惠普收购电子资讯系统不会令公司采取防御之举
布局,1,2,戴尔管理人士：将投资10亿美元，布局数据中心和产品开发
矽谷,2,2,戴尔计划扩大矽谷员工队伍，寻求开发新技术
队伍,2,2,戴尔计划扩大矽谷员工队伍，寻求开发新技术
