entity,times,length,source 
持迪尔,1,3,巴菲特减持强生、宝洁；增持迪尔和Wabco
基金会,1,3,巴菲特向盖茨基金会捐出16亿美元股票
或委托,1,3,巴基斯坦或委托花旗集团、德意志银行和摩根大通发债-消息人士
：将在,5,3,巴克莱：将在香港和新加坡裁员30人
放弃对,1,3,巴克莱集团放弃对荷兰银行的收购－BBC
开始向,2,3,巴克莱开始向中国国家开发银行和淡马锡控股发行股票
兄弟的,2,3,巴克莱看上雷曼兄弟的亚洲经纪业务－知情人士
詹金斯,1,3,巴克莱明星高管詹金斯将离职创业
黄益平,1,3,巴克莱任命黄益平为亚洲新兴市场首席经济学家
卢比、,1,3,巴克莱下调印度卢比、韩圆和马来西亚林吉特汇价预期
：正与,2,3,巴克莱银行：正与荷兰银行开展排他性谈判；讨论谈判目标
同意向,2,3,巴克莱银行同意向美国的CIT出售其在英、德的部分卖方融资业务
再次从,1,3,巴克莱再次从亚洲募集资金
航展：,2,3,巴黎航展：罗尔斯·罗伊斯计划向波音提供发动机新技术－高管
周刊：,2,3,巴伦周刊：百胜餐饮集团的中国战略带来投资价值
巴罗佐,1,3,巴罗佐称欧盟对俄罗斯－乌克兰潜在天然气危机感到担忧
考虑在,6,3,巴西淡水河谷公司考虑在中国、澳大利亚上市－Estado
将评估,1,3,巴西将评估英国石油公司70亿美元收购深海石油资产的交易-报导
油库向,1,3,巴西石油公司Petrobras：准备使用日本油库向中国出口原油
白宫：,4,3,白宫：奥巴马将提名Goldstein担任财政部副部长
胡锦涛,13,3,白宫：布什将于9月7日与中国国家主席胡锦涛进行会晤-2-
萨默斯,3,3,白宫经济顾问萨默斯：经济已有很大起色－彭博资讯
白宫与,2,3,白宫与美国国会就汽车业救助提案达成原则性一致－官员
华南区,2,3,百度华南区员工放弃罢工
沈皓瑜,1,3,百度前高管沈皓瑜加盟京东世纪任首席营运长
王湛生,1,3,百度首席财务长王湛生逝世不会影响公司业务－JP摩根
与唱片,2,3,百度与唱片公司达成数字音乐协议（上）
百度与,4,3,百度与乐天合资网上商城乐酷天将关闭
百度在,2,3,百度在中国的市场占有率小幅下降，但谷歌有所上升－易观国际
国际：,5,3,百丽国际：公司主席因中风入院，首席执行长任代理主席
大陆、,4,3,百丽将把Fila在中国大陆、香港和澳门的专营权售予安踏体育
郑世杰,1,3,百慕达南茂科技董事会批准郑世杰继续担任董事长兼首席执行长>IMOS
餐饮称,1,3,百胜餐饮称中国业务利润回落是暂时的
加快在,1,3,百胜餐饮集团加快在中国的开店速度
餐饮在,2,3,百胜餐饮在中国失去竞争优势
百胜的,1,3,百胜的中国噩梦
施贵宝,3,3,百时美施贵宝公司提出以每股60美元现金收购ImClone
百时美,2,3,百时美施贵宝和先声药业将把阿巴西普皮下注射制剂引进中国
阿巴西,1,3,百时美施贵宝和先声药业将把阿巴西普皮下注射制剂引进中国
入股成,1,3,百仕通集团因中国入股成台湾政府监控目标－报导
欲收购,1,3,百仕通集团欲收购印度GhardaChemicals63%的股份－报导
市政府,10,3,百仕通与上海市政府商谈在浦东新区设立全资子公司事宜－报导
商谈在,1,3,百仕通与上海市政府商谈在浦东新区设立全资子公司事宜－报导
－仲盛,1,3,百仕通正在就收购上海地产事宜进行谈判－仲盛集团管理人士
白怀民,1,3,百事公司国际业务首席执行长白怀民即将离任
欲进军,1,3,百事公司欲进军美国乳品市场－消息人士
百视达,3,3,百视达公司即将收购数码电影下载服务公司Movielink>BBI
白云山,1,3,百特和白云山A计划在中国组建合资公司>BAX
撤销在,1,3,拜耳撤销在特拉华州对Teva和和Barr提起的专利诉讼>TEVABRL
半导体,2,3,半导体产业协会：3月份、第一季度全球晶片销售额均有所增长
地震对,2,3,宝钢股份：日本地震对中国的汽车钢材供应量构成影响
徐乐江,4,3,宝钢股份任命徐乐江为董事长
谢企华,1,3,宝钢集团前董事长谢企华将加入渣打中国子公司董事会
何文波,1,3,宝钢集团任命何文波担任总经理
州政府,1,3,宝钢集团与巴西州政府正在就一个钢铁项目进行谈判－新华社
天津港,2,3,宝钢集团与天津港集团达成物流和供应协议
湛江港,1,3,宝钢收购湛江港（集团）股份有限公司8%股份－报导
雷富礼,1,3,宝洁公司CEO麦睿博将卸任、由复出老将雷富礼接任
预计对,1,3,宝洁公司预计对吉列的收购将在前两年影响利润
投信与,1,3,宝来投信与星展集团商谈成立伊斯兰金融业务合资公司
戴姆勒,21,3,宝马汽车与戴姆勒公司将在11月底前决定合作方式－报导
宝马在,2,3,宝马在中国成立汽车金融公司，服务宝马客户
黄宗仁,1,3,宝胜国际：首席执行长黄宗仁将辞职
张挹芬,1,3,宝胜国际委任首席财务长张挹芬为首席执行长
正在与,5,3,保监会副主席：中国人寿正在与美国国际集团谈判；尚无结果
母公司,11,3,保利地产：母公司保利集团将在12个月内增持公司至多2%股权
保时捷,3,3,保时捷否认计划将所持大众汽车股份增至24.9%
威达信,1,3,保险经纪商威达信获准在华成立独资企业
罗家圣,1,3,堡狮龙国际主席罗家圣因退休辞任
报导：,1,3,报导：中国计划扩建炼油厂
鲍尔默,3,3,鲍尔默访谈录：微软与苹果和谷歌的竞争（上）
鲍尔森,48,3,鲍尔森：Fed对房利美和Freddie的救助举措对美国很重要
鲍伟杰,1,3,鲍伟杰将辞去《华尔街日报》执行总编一职
理事会,2,3,北极理事会考虑接纳中国为观察员国（上）
奥组委,1,3,北京奥组委处罚四家奥运特许企业
车展：,2,3,北京车展：标致雪铁龙集团今年在华汽车销售目标15万辆
化妆品,1,3,北京大宝化妆品将向强生公司出售100%的股权－报导
沃尔玛,7,3,北京华联综超否认正同沃尔玛就投资入股事宜进行谈判
或会助,1,3,北京或会助中金公司进一步壮大实力
警方：,1,3,北京警方：黄光裕之妻杜鹃正接受警方调查－新华社
黄光裕,19,3,北京警方：黄光裕之妻杜鹃正接受警方调查－新华社
杜鹃正,1,3,北京警方：黄光裕之妻杜鹃正接受警方调查－新华社
武捷思,1,3,北京控股：董事武捷思因一时不察未及时披露权益资料而被罚
北京市,9,3,北京控股以116亿港元收购北京市燃气集团的计划获股东批准
控股与,2,3,北京控股与中国石油展开谈判，拟在山东建天然气合资公司
赛诺菲,1,3,北京市对赛诺菲行贿说法进行调查-新华社
检查院,1,3,北京市人民检查院指控黄光裕涉嫌金融犯罪
王家栋,1,3,北京首都机场任命王家栋为公司新董事长
董事：,2,3,北京银行董事：荷兰国际集团没有出售北京银行股份的计划
长辛店,1,3,北京最大油库长辛店油库将於2006年投入运营－新华社
北美市,1,3,北美市综述：美元走低，但欧元涨势受制于债务担忧
减产－,5,3,北美页岩油产量的激增将促进欧佩克减产－英国石油公司
郁向东,2,3,北汽控股公司证实当地媒体关于郁向东被捕一事的报导细节>F
北汽欲,2,3,北汽欲借欧宝进军全球（上）
：两家,1,3,贝尔斯登：两家巴西钢铁制造商可能成为米塔尔的收购目标
中小型,1,3,贝尔斯登公布八家中国大陆和香港中小型公司的首次评级
：任命,1,3,贝尔斯登和鹏润投资集团：任命郭德宏为亚洲私募基金负责人
郭德宏,1,3,贝尔斯登和鹏润投资集团：任命郭德宏为亚洲私募基金负责人
将华晨,1,3,贝尔斯登将华晨中国评级上调到与类股一致
日月光,1,3,贝尔斯登将台湾日月光半导体评级从与类股一致上调至强于大盘
将中银,1,3,贝尔斯登将中银香港评级上调至强于类股
事件令,1,3,贝尔斯登事件令亚洲金融机构未雨绸缪
首次将,1,3,贝尔斯登首次将德昌电机列入评级范围，评级为表现弱于大盘
登新推,1,3,贝尔斯登新推欧洲能源业务>BSC
持有的,2,3,贝莱德持有的中国银行H股多头头寸从4.71%上升至5.07%
高管：,1,3,贝莱德高管：中国不良贷款将会增加
拟认购,1,3,贝莱德拟认购俄罗斯联合铝业公司的IPO股票
刘才魁,1,3,被告律师：胡士泰和刘才魁将就受贿指控认罪
考克斯,1,3,本周看点：关注SEC主席考克斯有关共同基金的讲话
库马尔,2,3,本周看点：库马尔等待最后的判决
萨达姆,1,3,本周看点：萨达姆审讯接近尾声
──向,2,3,本周看点：印度──向中国学习
比尔?,2,3,比尔?盖茨：美国可能需要两到三年时间才能从经济危机中恢复
比亚迪,6,3,比亚迪股份2011年按中国会计准则净利润降44%，至人民币14亿元
夏佐全,1,3,比亚迪股份证实原副总裁夏佐全被警方拘留
比亚乔,1,3,比亚乔预计中国合资企业销售额将每年增长15%－报导
怂恿力,1,3,必和必拓董事长怂恿力拓股东支持并购
高瑞思,1,3,必和必拓高瑞思称中国矿产品需求增速将显著放缓
毕马威,13,3,毕马威(KPMG)正在寻求朋友的帮助
将代表,1,3,毕马威将代表英国银行业向迪拜世界索回300亿美元欠款－报导
将收购,27,3,毕马威将收购汤森路透旗下的税收相关业务
杨惠妍,1,3,碧桂园：控股股东杨惠妍已将持股比例从58.50%增至59.12%
碧桂园,32,3,碧桂园08年净利润下降67%，因股份掉期产生公允价值损失
杨子莹,1,3,碧桂园委任杨子莹担任执行董事
杨国强,3,3,碧桂园主席杨国强将以125亿港元收购邵氏－报导
标普：,2,3,标普：欧洲石油公司大规模派息可能会拖累其评级－报告
标普称,2,3,标普称美国司法部对其抵押债券评级的指控全无事实和法律依据
标普将,4,3,标普将伦敦交易所集团的评级列入负面观察名单
银行、,1,3,标普新评级标准导致美国银行、巴克莱和花旗等银行评级遭下调
加强与,1,3,标致雪铁龙集团加强与中国东风汽车集团的合作
信贷和,1,3,标准普尔下调巴克莱、瑞士信贷和德意志银行评级
将出售,9,3,波兰将出售华沙证券交易所
波士顿,13,3,波士顿报业工会总裁：接近与《波士顿环球报》达成协议－报导
波音：,3,3,"波音：俄罗斯及独联体国家未来20年将需要1,000架新飞机－报导"
波音称,3,3,波音称日本飞机配件供应商仍在出货－美联社
石川岛,1,3,波音公司和石川岛播磨重工业将联合研发飞机燃料电池系统
刘銮雄,5,3,波音公司接获香港大亨刘銮雄购买787VIP飞机的订单
与四家,1,3,波音公司与四家中国供应商签订价值5亿美元合同
航空和,1,3,波音公司证实接获卡塔尔航空和阿联酋航空的订单>BA
波音就,1,3,波音就美国空军空中加油机合同提出正式抗议
加油机,1,3,波音就美国空军空中加油机合同提出正式抗议
波音与,5,3,波音与上海航空的合资企业开始在上海浦东机场修建机库
波音在,1,3,波音在北京设立飞机服务中心
铂金与,1,3,铂金价格大幅下滑，英美铂金与南非达成的减产协议令人失望
博柏利,3,3,博柏利盈利预警冲击奢侈品业（上）
博德曼,3,3,博德曼：完全关闭普拉德霍贝油田可能是不必要的-3-
博迪森,2,3,"博迪森：在中国签署价值4,500万美元的供货合同"
博客:,1,3,博客:中国也需欧洲帮助
将出席,1,3,博客∶谁将出席金正日葬礼？
金正日,3,3,博客∶谁将出席金正日葬礼？
博士伦,5,3,博士伦(Bausch&Lomb)将在新加坡提供隐形眼镜护理液换货计划>BOL
成都市,3,3,渤海基金收购成都市商业银行10%股份
薄熙来,4,3,薄熙来的倒掉与汪洋的崛起（上）
停职後,1,3,薄熙来停职後中国担心重庆稳定
布莱尔,4,3,布莱尔接受质询否认曾助默多克获利(上)
改变与,1,3,布里克林改变与中国汽车厂商的合作方式
萨班斯,1,3,布什：需要调整萨班斯－奥克斯法案执行的方式
布依格,1,3,布依格集团赢得价值3.6亿欧元合约，将负责修建一处香港隧道
制造商,1,3,采矿公司RioTinto：同中国钢铁制造商的铁矿石谈判仍在继续
蔡金勇,1,3,蔡金勇将出任高盛高华新CEO
高华新,1,3,蔡金勇将出任高盛高华新CEO
毛泽东,1,3,藏家追捧毛泽东肖像
查韦斯,5,3,查韦斯：中国石化将在委内瑞拉建立一家炼油厂
之死给,3,3,查韦斯之死给委内瑞拉带来不确定的未来
制造厂,1,3,长安福特马自达汽车公司旗下南京整车制造厂将生产小型汽车
沃尔沃,3,3,长安汽车称没有收购沃尔沃汽车公司的计划
汽车：,1,3,长城汽车：中国法院驳回了菲亚特的专利侵权上诉
电力的,3,3,长江基建财团出价58亿英镑收购法国电力的英国电网－消息人士
李泽钜,2,3,长江基建副主席李泽钜：不对是否在竞购E.ON英国电网一事置评
基建和,2,3,长江基建和香港电灯报价57.8亿英镑收购法国电力旗下英国电网
置地对,1,3,长江实业、吉宝置业和香港置地对新加坡一商业地块投出最高价
南昌站,1,3,长江实业、新鸿基地产及恒基地产向南昌站地产项目投标
实业：,2,3,长江实业：中国大陆一些房地产项目的价格将会回调
海运和,1,3,长荣海运和阳明海运等台湾航运商将上调欧洲航线运价－报导
海运等,1,3,长荣海运和阳明海运等台湾航运商将上调欧洲航线运价－报导
王宗进,1,3,长荣海运任命王宗进为新任总经理；自3月1日起生效
谢志坚,1,3,长荣海运任命谢志坚自9月1日起担任公司董事长
航空向,3,3,"长荣航空向中国大陆航空货运合资企业注资人民币6,500万元"
陈水扁,1,3,陈水扁女婿遭起诉
陈振聪,1,3,陈振聪低价出售所持环球集团控股权，筹集遗产案诉讼费
陈祖培,1,3,陈祖培将卸任国泰金控总经理一职
“防火,1,3,从谷歌事件一窥中国“防火长城”
达道尔,1,3,达道尔希望向中国和委内瑞拉合资组建的炼油厂供应原油－报导
希望向,1,3,达道尔希望向中国和委内瑞拉合资组建的炼油厂供应原油－报导
达德利,1,3,达德利接任英国石油CEO诸多问题待解决
达芙妮,1,3,达芙妮国际将以1.95亿港元收购FullPearl60%的股权
对取得,1,3,达美对取得美中航线经营权充满信心
维尔京,1,3,达美航空将斥资3.6亿美元收购新加坡航空所持维尔京大西洋航空股份
娃哈哈,7,3,达能：没有收到娃哈哈集团工会诉讼的法律文件
达能：,1,3,达能：宗庆后辞去娃哈哈合资企业董事长职务>DA
宗庆后,3,3,达能：宗庆后辞去娃哈哈合资企业董事长职务>DA
瓶装水,1,3,达能集团拟出售所持中国瓶装水公司50%股权－报导
达能将,1,3,达能将中国市场的婴幼儿奶粉价格下调至多20%
达沃斯,16,3,达沃斯：巴克莱集团董事长：英国银行体系不大可能被国有化
：戴尔,1,3,达沃斯：戴尔公司董事长不排除使用高级微设备晶片的可能性
大堡礁,1,3,大堡礁前途未卜
大昌行,4,3,大昌行集团计划于未来5年在台湾投资新台币5亿元－报导
大多数,3,3,大多数美国人主张让汽车生产商破产－调查
航空从,1,3,大韩航空从美国EngineAlliance订购价值3亿美元的飞机引擎
大连港,16,3,大连港：A股IPO申请已获中国证监会批准
：已在,1,3,大连港：已在中国发行人民币23.5亿元的债券
计划向,5,3,大连港集团计划向香港上市子公司出售部分资产－《南华早报》
大连市,8,3,大连市落户新政生效在即或变相放松楼市调控
金仕浦,1,3,大摩亚太区投行部主管金仕浦辞职－知情人士
联合国,2,3,大批中国风电CDM项目未获联合国核准
内蒙古,12,3,大唐发电：投资人民币28.7亿元持有一内蒙古天然气项目51%股权
大渡河,1,3,大唐发电大渡河黄金坪水电站获发改委核准
黄金坪,1,3,大唐发电大渡河黄金坪水电站获发改委核准
吕四港,1,3,大唐发电将以人民币1.085亿元向母公司出售吕四港发电35%股权
大西洋,3,3,大西洋风暴Alex挺进，墨西哥湾漏油区气氛紧张
大亚湾,1,3,大亚湾核电站泄漏事故令香港担忧
大陆与,4,3,"大众汽车：第一季度中国大陆与香港销量增长23%，至202,623辆"
－德国,4,3,大众汽车计划在中国新建一家工厂－德国政府官员
毕睿德,1,3,大众汽车监事会批准将毕睿德任期延长五年
文德恩,1,3,大众汽车首席执行长文德恩聘用期延至2016年底
大众在,2,3,大众在中国召回30辆兰博基尼轿车
渥太华,1,3,戴尔公司计划扩大渥太华客户联络中心的规模>DELL
华立新,1,3,戴姆勒高管华立新：对公司下半年实现在华销量增长持乐观态度
有意向,1,3,戴姆勒公司有意向德国政府转让所持EADS股权－报导
罗伊斯,12,3,戴姆勒和罗尔斯-罗伊斯提交对Tognum上调后的收购报价－消息
执行长,6,3,戴姆勒首席执行长将中国视为有增长潜力的市场－报导
汽车在,3,3,戴姆勒与福田汽车在华卡车合资公司将于第三季度投产
能源将,1,3,戴文能源将墨西哥湾深海石油勘探项目开采权益增持至50%>DVN
将入股,4,3,淡马锡将入股中国建设银行
谢福华,1,3,淡马锡控股：委任谢福华为公司执行董事兼总裁
林文兴,2,3,淡马锡控股任命前部长林文兴出任董事长
控股在,1,3,淡马锡控股在渣打集团的持股比例保持在18.81%
锡入股,1,3,淡马锡入股中国银行的计划遭遇麻烦
曾拒绝,1,3,淡马锡曾拒绝贝尔斯登最后的融资请求－《金融时报》
淡水河,1,3,淡水河谷09财年第四财季净利润15.19亿美元，上年同期13.67亿
肯多娜,1,3,当肯多娜CEO：计划在台湾开设连锁店
：旗下,4,3,道达尔：旗下法国炼油厂工人展开24小时罢工活动
塔里木,2,3,道达尔公司关注中国石油公开招标的塔里木盆地9个油气区块
考虑与,1,3,道达尔公司考虑与中国海洋石油在卡塔尔市场合作－报导
威尔士,1,3,道达尔公司同意向合作方转让威尔士炼油厂70%的股权>TOT
证实与,2,3,道达尔证实与中国海洋石油签署15年期液化天然气供应协议
德古萨,1,3,德古萨将与吉林大学组建高分子材料合资公司
默克尔,27,3,德国：默克尔对奥巴马表示希望通用汽车尽快提交重组欧宝计划
水泥在,1,3,德国HeidelbergCement与冀东水泥在中国北方建立合资企业
研究所,1,3,德国Ifo经济研究所：希腊继续留在欧元区几乎是不可能的－报导
德国安,3,3,德国安联保险拟将在台湾统一安联人寿的持股比例增至近100%
报摘：,17,3,德国报摘：百事公司聘请投资银行为收购达能提供建议
艾歇尔,1,3,德国财长艾歇尔：修改《稳定与增长公约》是明智之举
舍弗勒,1,3,德国财政部长：政府不会救助德国马牌公司和舍弗勒集团－报纸
工会：,3,3,德国工会：通用汽车公司没有能力重组欧宝；担心欧宝资不抵债
黑森州,4,3,德国黑森州为欧宝融资计划提供4.47亿欧元信贷担保－报导
经济部,2,3,德国经济部副部长：周二不会就救助通用汽车子公司达成协议
莱茵兰,1,3,德国莱茵兰-巴拉丁州愿意向欧宝提供支持－报导
慕尼黑,9,3,德国慕尼黑再保险公司有意收购美国国际集团部分资产－报导
企业向,2,3,德国企业向温家宝表示对外企处境的不满（上）
温家宝,10,3,德国企业向温家宝表示对外企处境的不满（上）
小说家,1,3,德国小说家米勒荣获2009年诺贝尔文学奖
韦伯若,1,3,德国央行行长韦伯若要转投私营银行应等待一年时间－德国议员
银行业,5,3,德国银行业协会将出资1.5亿欧元救助IKB－消息人士
未能为,1,3,德国政府未能为欧洲航空防务航天公司7.5%的股权找到买家-报导
萨科齐,9,3,德国总理默克尔和法国总统萨科齐希望增加金融市场透明度
德克夏,1,3,德克夏银行德国子公司也面临生存困境－报导
勤质疑,1,3,德勤质疑澳大利亚政府预算报告，预计将出现19亿澳元赤字
马雪征,4,3,德太投资管理人士马雪征将离职并创立新基金－《金融时报》
否认和,1,3,德意志交易所否认和芝加哥商交所进行并购谈判
拟出售,6,3,德意志交易所和纽约泛欧交易所拟出售欧洲股票期权业务－路透社
期货业,1,3,德意志交易所旗下欧洲期货交易所与中国期货业协会签署合作协议
：将向,1,3,德意志银行：将向中国监管部门提出本地注册申请
严衍申,1,3,德意志银行高管严衍申因拥有无照枪支在香港被捕－知情人士
将其在,15,3,德意志银行将其在中国嘉实基金的持股比例提高至30%
拟重组,1,3,德意志银行拟重组美国业务以规避新金融监管法案的资本要求
启动在,1,3,德意志银行启动在中国大陆城市的零售人民币业务－新华社
蔡洪平,1,3,德意志银行任命蔡洪平为其亚洲区企业金融业务主席
收到与,2,3,德意志银行与瑞士银行收到与帕玛拉特破产案相关的索赔要求
在1Q,1,3,德意志银行在1Q亚洲（除日本外）G3货币债券簿记行排名中居首
正就在,1,3,德意志银行正就在中国建立合资证券公司进行谈判－消息人士
德永佳,1,3,德永佳集团：大股东收到清盘呈请
大陆及,1,3,德州仪器预计08年在台湾、中国大陆及印度的业务将增长
邓普顿,4,3,邓普顿出资1.543亿港元收购中国燃气5.1%股份
设计师,1,3,迪奥设计师加里亚诺因反犹言论被解雇
朱美拉,1,3,迪拜豪华酒店运营商朱美拉仍在扩张
迪斯尼,6,3,迪斯尼(Disney)：乔布斯不收董事薪酬>DIS
帝斯曼,2,3,帝斯曼(DSM)首席执行长与中国主权财富基金谈判－报导
第二家,1,3,第二家美国互联网公司削减在华业务
英杰华,1,3,第一金控计划与英杰华集团商议收购南山人寿事宜－报导
蒂芙尼,2,3,蒂芙尼任命FredericCumenal为公司总裁
邵逸夫,1,3,电视广播：董事局主席邵逸夫将退休，卸任後将担任荣誉主席
陈志云,1,3,电视广播：立即恢复陈志云电视广播业务总经理的职务
李宝安,1,3,电视广播：已任命李宝安为公司执行董事
陈碧铧,1,3,电视广播任命陈碧铧为国际业务总经理
李泽楷,49,3,电讯盈科：李泽楷未寻求征集投票权以阻止出售电讯盈科股权
黄金富,1,3,电讯盈科：未收到黄金富任何具可信性的收购提议
袁天凡,1,3,电讯盈科袁天凡辞职；但留任盈科保险主席一职
钓鱼岛,3,3,钓鱼岛争端考验在华日本品牌（上）
调查：,2,3,调查：美国人对未来收入前景较为乐观，对经济前景持相反态度
九龙仓,41,3,订户：有关九龙仓集团竞得宁波地块的消息此前已报导
宫城县,2,3,东北电力：宫城县的女川核电站出现漏水情况
电机厂,1,3,东方电气：成都总部及德阳东方电机厂并无损失
长滩港,1,3,东方海外国际与长滩港签署设施租赁协议
张建中,1,3,东方航空副总经理张建中辞职
云南省,3,3,东方航空将与云南省国资委组建合资公司，持65%股份
航空母,5,3,东方航空母公司：向新加坡航空出售股权的价格是合理的
吴永良,1,3,东方航空任命吴永良为公司财务总监
省政府,4,3,东方航空与云南省政府组建的合资公司周二正式运行
证券（,1,3,东方汇理银行正就出售里昂证券（亚洲)全部股权与中信证券谈判
纳智捷,1,3,东风杭州汽车购入纳智捷(杭州)汽车公司20%的股权－报导
总经理,1,3,东风汽车总经理徐平：东风集团股份无回归A股计划
电力：,2,3,东京电力：福岛Daini核电站1号和2号反应堆温度不断上升
电力向,1,3,东京电力向法国寻求援助－法国工业部长
东京都,1,3,东京都政府：自来水检测到的碘含量超过婴幼儿可接受水平
叙利亚,6,3,东京股市触两个月低点，受美元疲势及叙利亚担忧拖累
尔必达,40,3,东京股市走高，因美元坚挺；尔必达拖累晶片类股走低
：批准,1,3,东京证交所：批准日本航空于9月19日重新上市
周四起,2,3,东京证交所：周四起Livedoor交易从格林威治时间0500开始
扩大同,1,3,东京证交所扩大同深圳证交所合作关系
总裁：,1,3,东京证交所总裁：东京证交所最早将于08年12月份首次公开募股
－泰国,1,3,东盟官员可能不会讨论人民币汇率问题－泰国财政部长
、发行,1,3,东亚银行：计划成立中国基金管理合资公司、发行中国债券
李国宝,7,3,东亚银行：主席李国宝上周四以263万港元买入10万股股份
尹焰强,1,3,东亚银行首席财务长尹焰强将加入瑞安房地产－知情人士
将加入,1,3,东亚银行首席财务长尹焰强将加入瑞安房地产－知情人士
东芝：,1,3,东芝：中国子公司接获抽水蓄能水力发电设备订单
东芝给,1,3,东芝给阿海珐输配电子公司T&amp;D的报价是最高的－路透社
将召回,1,3,东芝公司将召回索尼公司生产的笔记本电脑用锂离子电池
东芝和,3,3,东芝和微软(Microsoft)扩大在消费电子领域的合作
英维高,3,3,斗山英维高将韩国公司带入全球并购大潮
间谍案,2,3,杜邦商业间谍案追根溯源到中国（三）
杜邦为,1,3,杜邦为旗下合资公司DuPontTeijinFilms物色买家－彭博
杜邦在,1,3,杜邦在中国的高性能涂料工厂开始运营>DD
能源与,2,3,杜克能源与中国国家电网商洽组建电力合资公司事宜－消息人士
叶永佳,1,3,对话叶永佳：作为首席财务官，请以身作则！
铝：与,1,3,俄铝：与俄罗斯电网签署铝制电力电缆生产和供应协议
铝否认,1,3,俄铝否认几内亚政府禁止其经Conakry港出口氧化铝
波塔宁,1,3,俄铝计划收购波塔宁所持Norilsk的股权-《Kommersant》
深圳市,1,3,俄铝将收购深圳市北方投资有限公司33%股份
铝位于,1,3,俄铝位于牙买加的Ewarton氧化铝精炼厂恢复运营
牙买加,1,3,俄铝位于牙买加的Ewarton氧化铝精炼厂恢复运营
铝预计,1,3,俄铝预计日本中长期铝需求将增长
VTB,2,3,俄罗斯VTB银行获准在中国开设分支机构－报导
尤科斯,2,3,俄罗斯法院认定政府违法逮捕尤科斯股东
巴尔干,2,3,俄罗斯面向巴尔干地区的天然气输送因管道爆炸而中断－公司
宣布向,1,3,俄罗斯宣布向欧洲恢复供气协议无效
预计与,2,3,俄罗斯预计与中国之间的石油换贷款谈判将取得积极成果－报导
总统：,1,3,厄瓜多尔总统：中国和伊朗有意投资该国炼油厂
：位于,1,3,尔必达：位于广岛和秋田的工厂已基本恢复正常运营
将通过,9,3,尔必达将通过台湾子公司瑞晶电子筹集资本
银行一,1,3,法官授予股东诉美国银行一案集体诉讼资格
苏泊尔,1,3,法国Seb成功完成对苏泊尔的要约收购
北亚区,1,3,法国巴黎银行财富管理业务任命新任香港及北亚区行政总裁
开始在,2,3,法国巴黎银行开始在上海开展私人银行服务
拉嘉德,1,3,法国财长拉嘉德：《巴塞尔协定III》不会阻碍经济复苏
大制药,1,3,法国大制药公司在中国医改中看到机遇
寻求在,3,3,法国道达尔公司寻求在上海上市－公司管理人士
电力、,1,3,法国电力、阿海珐与中广核集团就建造核电站签订初步协议
电力与,1,3,法国电力与中广核集团协商联手在英国建核电厂
航空：,1,3,法国航空：中国南方航空即将加入天合联盟
降级让,1,3,法国降级让法国银行业处境更加不利
：未与,1,3,法国农业信贷集团：未与法国兴业银行或Groupama进行谈判
：拟与,1,3,法国燃气苏伊士：拟与中国海洋石油在海上LNG领域展开合作
奢侈品,2,3,法国奢侈品公司PPR计划收购麒麟珠宝
德力西,1,3,法国施耐德电气完成与中国德力西集团的合资公司创建工作
费加罗,1,3,法国时装零售商Morgan申请破产－《费加罗报》
对调查,1,3,法国兴业银行对调查新加坡帐户一事非常重视－知情人士
科维尔,1,3,法国兴业银行交易员辩护律师：科维尔没有任何过失－美联社
德帕迪,1,3,法国演员德帕迪约为避富人税入籍俄罗斯
联合会,2,3,法国银行业联合会：欧元区危机的解决之道在于重塑市场信心
将持有,3,3,法国政府将持有法国燃气公司与Suez合并后新公司40%股权-官员
希拉克,4,3,法国总统希拉克：欧洲证券交易所应选择欧洲合并伙伴
应选择,1,3,法国总统希拉克：欧洲证券交易所应选择欧洲合并伙伴
：指责,1,3,法国总统希拉克：指责法国奉行保护主义政策是荒谬的
法雷奥,3,3,法雷奥集团将收购芜湖罗比汽车照明系统有限公司80%的股份
法努克,1,3,法努克和通用电气将解散在美国的合资企业
科威特,26,3,法政府与日本、科威特及卡塔尔相关方商讨入股阿海珐事宜-报导
反对与,1,3,反对与中铝合作力拓候任董事长辞职
范思哲,3,3,范思哲关闭旗下全部日本专营店
范易谋,1,3,范易谋辞去达能与娃哈哈合资公司董事长一职
方风雷,2,3,方风雷筹建私人投资基金
房地美,2,3,房地美：雷曼兄弟未向其支付12亿美元9月15日到期的应付款项
旧金山,14,3,飞行员操作失误成旧金山空难调查重点（一）
国际的,1,3,菲利普莫里斯国际的泰国子公司被控逃税－报导
阿罗约,2,3,菲律宾工商会称不会强迫阿罗约辞职
力争将,1,3,菲律宾力争将马尼拉打造成全球赌城
马尼拉,3,3,菲律宾力争将马尼拉打造成全球赌城
前总统,1,3,菲律宾前总统阿罗约因中兴通讯交易受指控
欲借力,1,3,菲律宾欲借力中国资源需求振兴矿业
菲亚特,10,3,菲亚特CEO证实公司将在5月20日前向欧宝发出收购要约
工厂－,1,3,菲亚特必须保留五家意大利工厂－意大利工业部长
南美洲,1,3,菲亚特将向欧宝提供亚洲和南美洲的一个商业网络
依维柯,1,3,菲亚特旗下依维柯与上汽股份达成柴油发动机合资协议>FIA
将针对,1,3,菲亚特子公司将针对中国汽车市场成立排气系统制造合资公司
出售《,1,3,斐济政府强迫新闻集团出售《斐济时报》
